date,event_name,event_date,GPR_custom,F3_raw,GPR,GPR_zscore,N,mean_tone,BTC,Gold,TLT,DXY,SP500,NASDAQ,VIX,fear_greed,fg_label,fear_greed_lag1
2024-04-17,israel_iran_war,2024-04-01,0.4001120856460019,2.816519966189547,163.9473419189453,1.2546904519258637,7085,-3.652755121444345,-0.04053958534994488,-0.00802108139040866,0.011037342789093251,-0.0029216852160503983,-0.005797375076004185,-0.011530260097776133,18.209999084472656,67,Greed,65.0
2024-04-18,israel_iran_war,2024-04-01,0.3055831038995962,2.759541811503105,163.9473419189453,1.2546904519258637,6993,-3.611665403812391,0.03584120208614769,0.004459451082454631,-0.005053033565619959,0.001885946613454383,-0.0022106017004853043,-0.005233859291835651,18.0,57,Greed,67.0
2024-04-19,israel_iran_war,2024-04-01,2.3271764129748496,3.9780745212553232,163.9473419189453,1.2546904519258637,9427,-4.256428906693514,0.007339117428949947,0.006735379565596977,0.0035959100303784757,0.0,-0.008797129654056974,-0.02069075922604826,18.709999084472656,66,Greed,57.0
2024-04-22,israel_iran_war,2024-04-01,0.6190338435686628,2.94847693384851,163.9473419189453,1.2546904519258637,7045,-3.839021722436563,0.029008901759275917,-0.02798980048135961,-0.001683991692869308,-0.0006596588253816183,0.00869335115683908,0.011017457331085515,16.940000534057617,73,Greed,66.0
2024-04-23,israel_iran_war,2024-04-01,0.0580482358489203,2.610338046250279,163.9473419189453,1.2546904519258637,6204,-3.718987325916198,-0.006460398489914604,-0.001931372558694458,0.0003370081422962272,-0.0036832395776800484,0.01189356656772209,0.01575289272990773,15.6899995803833,71,Greed,73.0
2024-04-24,israel_iran_war,2024-04-01,0.5171222654863722,2.8870488558872984,163.9473419189453,1.2546904519258637,8903,-3.2068826147018323,-0.03260630131627199,-0.0013756724603899396,-0.007101390969764769,0.0016071680745443683,0.00021298737793290078,0.0010258303746493779,15.970000267028809,72,Greed,71.0
2024-04-25,israel_iran_war,2024-04-01,1.1069800720288618,3.2425907090127946,163.9473419189453,1.2546904519258637,6911,-4.279069282448727,0.0031812827691917772,0.0022774857931127522,-0.00703831655097575,-0.0024591153729399125,-0.0045869342701194095,-0.006448023291431271,15.369999885559082,72,Greed,72.0
2024-04-26,israel_iran_war,2024-04-01,0.8033737080453097,3.059589368564094,163.9473419189453,1.2546904519258637,6514,-4.209764304331061,-0.00715038315517571,0.0021438073190774686,0.00522668038223055,0.003214562339009175,0.010157381332325343,0.020047851617305046,15.029999732971191,70,Greed,72.0
2022-01-31,russia_ukraine_war,2022-02-24,-1.2059571086745675,0.6409928408168903,138.67498779296875,0.7306822754124315,2604,-2.954788398412299,0.014804408066392667,0.005642617008805025,-0.005183574804228019,-0.00753314265410261,0.018709826222984446,0.03351274183982503,24.829999923706055,20,Extreme Fear,
2022-02-01,russia_ukraine_war,2022-02-24,-1.1676109477058347,0.6860063607430315,216.1590118408203,2.3372703260485213,3279,-2.5765605667051705,0.006737318502634114,0.002948322863412963,-0.00471647889566906,-0.0015549842519736819,0.006839560348317067,0.007424686951740739,21.959999084472656,26,Fear,20.0
2022-02-02,russia_ukraine_war,2022-02-24,-1.113012056072703,0.7500985210632566,216.1590118408203,2.3372703260485213,3589,-2.6035383385465862,-0.04731073995912287,0.0049313868291021275,0.0033812072973584515,-0.004679433942635032,0.009378400448324454,0.004975043257946109,22.09000015258789,28,Fear,26.0
2022-02-03,russia_ukraine_war,2022-02-24,-1.199031016935028,0.6491231923475761,216.1590118408203,2.3372703260485213,2894,-2.7226090829191336,0.005441215831991581,-0.0034327874115770577,-0.007836537238888235,-0.0058541374472642115,-0.024693471720120656,-0.038082241390358755,24.350000381469727,20,Extreme Fear,28.0
2022-02-04,russia_ukraine_war,2022-02-24,-1.3667109047248782,0.4522883129343287,216.1590118408203,2.3372703260485213,2425,-2.223230860304666,0.04411797883043033,0.0019946679986083213,-0.014852125196549161,0.0010479525552560794,0.005143678439863626,0.015669676475386397,23.219999313354492,20,Extreme Fear,20.0
2022-02-07,russia_ukraine_war,2022-02-24,-1.1917094430084345,0.6577177897077696,216.1590118408203,2.3372703260485213,3368,-2.412993124395321,0.033111582709537346,0.007719491459363494,0.0006473093353358288,-0.0008382421803503835,-0.003708580927828488,-0.005857652225023406,22.860000610351562,45,Fear,20.0
2022-02-08,russia_ukraine_war,2022-02-24,-1.1991386170486231,0.6489968834880965,216.1590118408203,2.3372703260485213,3146,-2.528010225021769,0.006324808965338507,0.003290198230438897,-0.00670834499162229,0.0025125417595850096,0.00836611346663433,0.01267507307453662,21.440000534057617,48,Neutral,45.0
2022-02-09,russia_ukraine_war,2022-02-24,-1.315287164449521,0.5126532490605012,216.1590118408203,2.3372703260485213,2694,-2.2922001087056203,0.00498211368199733,0.004697138876945367,0.0018799319740641506,-0.0015696286175007012,0.014412842079264784,0.020633242048742065,19.959999084472656,54,Neutral,48.0
2022-02-10,russia_ukraine_war,2022-02-24,-1.107971449658126,0.7560155524309444,216.1590118408203,2.3372703260485213,3554,-2.646527198496891,-0.01760339378138894,0.0005447513489833872,-0.016020127374601394,0.0006281950342758991,-0.01828182448505601,-0.02125413840295057,23.90999984741211,50,Neutral,54.0
2022-02-11,russia_ukraine_war,2022-02-24,-1.1093797297732475,0.7543624105408003,216.1590118408203,2.3372703260485213,3573,-2.628524854033516,-0.010631776032527162,0.002502094128990784,0.014719037986590383,0.005531494204194163,-0.019151682638086528,-0.028203050126456884,27.360000610351562,50,Neutral,50.0
2022-02-14,russia_ukraine_war,2022-02-24,-0.6690165451954713,1.2712928276402735,216.1590118408203,2.3372703260485213,5642,-3.013049792593017,0.009185768314632001,0.014668053542140463,-0.012519278646698976,0.0030137815342469367,-0.0038479907556283146,-1.671149028291235e-05,28.329999923706055,46,Fear,50.0
2022-02-15,russia_ukraine_war,2022-02-24,-0.5484338150469957,1.4128416291151515,216.1590118408203,2.3372703260485213,6209,-3.098766398491727,0.045630604487240684,-0.007091439946204802,-0.011417774093033382,-0.0039509812428535395,0.015643717646064172,0.024980271697116627,25.700000762939453,46,Fear,46.0
2022-02-16,russia_ukraine_war,2022-02-24,-0.7500073361581802,1.1762199314041557,216.1590118408203,2.3372703260485213,5100,-3.0291344765377173,-0.01385529504989858,0.008268451050258554,0.005909332220487723,-0.0030257305506146844,0.0008808197202838003,-0.0011088315071790878,24.290000915527344,51,Neutral,46.0
2022-02-17,russia_ukraine_war,2022-02-24,-0.6167467652527368,1.3326509068207624,216.1590118408203,2.3372703260485213,5764,-3.103919177367798,-0.08108233071910446,0.016176862774401283,0.007410934136587796,0.0010444502622120751,-0.021400504136936647,-0.029266332389069793,28.110000610351562,52,Neutral,51.0
2022-02-18,russia_ukraine_war,2022-02-24,-0.4629139160803505,1.5132311225863633,216.1590118408203,2.3372703260485213,5651,-3.581799861182943,-0.02232240523168698,-0.0011054540785265011,0.01047207954812998,0.002502064053499768,-0.007191961663866342,-0.012371381904165955,27.75,30,Fear,52.0
2022-02-22,russia_ukraine_war,2022-02-24,0.4506836195907304,2.585678528988684,216.1590118408203,2.3372703260485213,11572,-3.5384911301325634,0.03213453434150656,0.003942497337925904,0.002600974088741333,-0.00010415094762741463,-0.010194735435016016,-0.0123695092126878,28.809999465942383,20,Extreme Fear,30.0
2022-02-23,russia_ukraine_war,2022-02-24,0.243336565806875,2.342279437623669,216.1590118408203,2.3372703260485213,9647,-3.656733282961792,-0.026183634615420347,0.0016250236299235957,-0.013877533996185621,0.0016647976074093411,-0.018583735748788438,-0.026045544324412112,31.020000457763672,25,Extreme Fear,20.0
2022-02-24,russia_ukraine_war,2022-02-24,2.5355756358466195,5.033076806853051,216.1590118408203,2.3372703260485213,23409,-4.353110184104188,0.027399579951549815,0.008293621186042542,0.0006583404712762298,0.009827803088777518,0.014846105252724002,0.03290239021903263,30.31999969482422,23,Extreme Fear,25.0
2022-02-25,russia_ukraine_war,2022-02-24,1.7772942140605974,4.142950780494917,216.1590118408203,2.3372703260485213,22982,-3.62265476588224,-0.005460446551732668,-0.020254641338243038,0.0007308204166058794,-0.005367443081482192,0.022126080551265786,0.016271602029804714,27.59000015258789,27,Fear,23.0
2022-02-28,russia_ukraine_war,2022-02-24,1.2796354199260698,3.5587625989332805,216.1590118408203,2.3372703260485213,19453,-3.444699285171697,0.13576425730332167,0.006814799258052393,0.021681850333208567,0.0009310127092420202,-0.0024455914631261143,0.004137601983257069,30.149999618530273,20,Extreme Fear,27.0
2022-03-01,russia_ukraine_war,2022-02-24,1.128916139536764,3.381837317244989,318.9549255371094,4.468686300219987,21512,-3.07701515465104,0.026533380332524757,0.022386274771780384,0.010171926406637739,0.007212112115519748,-0.015594467786613053,-0.01604942456646288,33.31999969482422,51,Neutral,20.0
2022-03-02,russia_ukraine_war,2022-02-24,1.1412419107046556,3.396306206230338,318.9549255371094,4.468686300219987,22069,-3.0427876377715584,-0.009753715935407227,-0.011130495531632012,-0.03478049209333302,-0.00020538267164137,0.018471046780652183,0.016094447376489046,30.739999771118164,52,Neutral,51.0
2022-03-03,russia_ukraine_war,2022-02-24,0.8954962868772922,3.10783207334557,318.9549255371094,4.468686300219987,18998,-3.053082071964055,-0.03409447865241336,0.007003374578962224,0.010133862689966371,0.004098801980339983,-0.005268520744245652,-0.01568954248067703,30.479999542236328,39,Fear,52.0
2022-03-04,russia_ukraine_war,2022-02-24,0.9929414454745786,3.2222203061546253,318.9549255371094,4.468686300219987,18895,-3.1762782281919626,-0.0332637687963197,0.015745908688366235,0.017116597897881766,0.008755916249864687,-0.007965684543001903,-0.01672206226662008,31.979999542236328,33,Fear,39.0
2022-03-07,russia_ukraine_war,2022-02-24,0.910506791062499,3.1254524977159046,318.9549255371094,4.468686300219987,17934,-3.184335103802115,-0.0093603152707349,0.014549409887335826,-0.007659085507918453,0.006466622330017505,-0.029962586814416495,-0.03691308616650448,36.45000076293945,23,Extreme Fear,33.0
2022-03-08,russia_ukraine_war,2022-02-24,0.891812474878044,3.1035077461993006,318.9549255371094,4.468686300219987,20003,-2.9524605663461267,0.01758473821596099,0.022906282220362194,-0.010110535206742875,-0.002319167751884464,-0.007260043975698096,-0.0027635584486704087,35.130001068115234,21,Extreme Fear,23.0
2022-03-09,russia_ukraine_war,2022-02-24,0.9018676340256808,3.115311225223491,318.9549255371094,4.468686300219987,19650,-2.9966028027064366,0.08046083301385845,-0.026926590113771603,-0.009847310263668273,-0.011064380697839504,0.025373598122141117,0.03531887895665381,32.45000076293945,22,Extreme Fear,21.0
2022-03-10,russia_ukraine_war,2022-02-24,1.034899546747323,3.2714737849903224,318.9549255371094,4.468686300219987,19784,-3.1335573769836493,-0.06254685680053026,0.00612449262362708,-0.014471541831419417,0.005496765736485601,-0.004301049920247209,-0.009519679045179046,30.229999542236328,28,Fear,22.0
2022-03-11,russia_ukraine_war,2022-02-24,0.950146789235206,3.1719848180979704,318.9549255371094,4.468686300219987,18805,-3.1361590697997848,-0.013698015153654661,-0.007737189270018215,0.0033411096225907573,0.006173177477547135,-0.013046278933238144,-0.022034689112895123,30.75,22,Extreme Fear,28.0
2022-03-14,russia_ukraine_war,2022-02-24,0.9433584609005816,3.164016183297606,318.9549255371094,4.468686300219987,17661,-3.255344375625944,0.04689129940953424,-0.011719169211706966,-0.023625872416854453,-0.0006055625161930736,-0.007448675095533314,-0.02065674559501737,31.770000457763672,23,Extreme Fear,22.0
2022-03-15,russia_ukraine_war,2022-02-24,0.9495524013083916,3.1712870822070336,318.9549255371094,4.468686300219987,18216,-3.1991440931880275,-0.00830247189817811,-0.015997859657440227,-0.0017470909788125531,0.00010096539017436418,0.021182629724144964,0.028784023642266437,29.829999923706055,21,Extreme Fear,23.0
2022-03-16,russia_ukraine_war,2022-02-24,0.5394641802869993,2.6898956249637944,318.9549255371094,4.468686300219987,17448,-2.7891345132876326,0.044865467674200424,-0.010686925640050688,0.009759930056619867,-0.006989164455433316,0.022136921648393443,0.036989363367493,26.670000076293945,24,Extreme Fear,21.0
