date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2022-02-23,-1,-0.0261836346154203,-0.03426144600821855,0.008077811392798253,0.23345475774870222,-0.015726433037265432,-0.17178697431872064,russia_ukraine_war,BTC
2022-02-24,0,0.0273995799515498,0.041544942247542155,-0.014145362295992354,-0.40881149206116374,-0.029871795333257786,-0.32630319447573425,russia_ukraine_war,BTC
2022-02-25,1,0.0227384505953059,0.02015793358920184,0.002580517006104059,0.0745788609354667,-0.027291278327153726,-0.2981150346046321,russia_ukraine_war,BTC
2022-02-28,2,0.0966444670528177,0.004553744473023495,0.09209072257979421,2.6614903821518014,0.06479944425264049,0.7078337751045003,russia_ukraine_war,BTC
2022-03-01,3,0.0265333803325247,-0.021406547167552508,0.04793992750007721,1.38549956378022,0.1127393717527177,1.2315033875832053,russia_ukraine_war,BTC
2022-02-18,-3,-0.0011054540785265,-4.64516011538433e-06,-0.0011008089184111158,-0.12777784171832546,-0.0011008089184111158,-0.04829548460732333,russia_ukraine_war,Gold
2022-02-22,-2,0.0039424973379259,-4.64516011538433e-06,0.003947142498041284,0.45816975218766726,0.0028463335796301685,0.12487640432705654,russia_ukraine_war,Gold
2022-02-23,-1,0.0016250236299235,-4.64516011538433e-06,0.0016296687900388843,0.18916594626381325,0.004476002369669053,0.19637441151795051,russia_ukraine_war,Gold
2022-02-24,0,0.0082936211860425,-4.64516011538433e-06,0.008298266346157884,0.963232170435477,0.012774268715826938,0.5604419512021297,russia_ukraine_war,Gold
2022-02-25,1,-0.020254641338243,-4.64516011538433e-06,-0.020249996178127616,-2.350544915806305,-0.007475727462300678,-0.3279805191851188,russia_ukraine_war,Gold
2022-02-28,2,0.0068147992580523,-4.64516011538433e-06,0.0068194444181676845,0.7915759719037079,-0.0006562830441329938,-0.02879292411776698,russia_ukraine_war,Gold
2022-03-01,3,0.0223862747717803,-4.64516011538433e-06,0.022390919931895684,2.599055453797616,0.02173463688776269,0.9535577007986068,russia_ukraine_war,Gold
2022-02-18,-3,0.0104720795481299,0.0013246825192724172,0.009147397028857482,0.9476607479942482,0.009147397028857482,0.3581820952071761,russia_ukraine_war,TLT
2022-02-22,-2,0.0026009740887413,0.002131440500080301,0.00046953358866099913,0.048643187830940994,0.009616930617518482,0.37656749206118656,russia_ukraine_war,TLT
2022-02-23,-1,-0.0138775339961856,0.004385320901980987,-0.018262854898166588,-1.8920126325235744,-0.008645924280648106,-0.3385460655173869,russia_ukraine_war,TLT
2022-02-24,0,0.0006583404712762,-0.004596305114681126,0.005254645585957326,0.5443757771444356,-0.0033912786946907808,-0.13279136179000178,russia_ukraine_war,TLT
2022-02-25,1,0.0007308204166058,-0.0065522227494398885,0.007283043166045689,0.7545156411857749,0.003891764471354908,0.15238874490799878,russia_ukraine_war,TLT
2022-02-28,2,0.0216818503332085,4.947088791140274e-05,0.021632379445297098,2.2410918451832122,0.025524143916652007,0.9994418431379481,russia_ukraine_war,TLT
2022-03-01,3,0.0101719264066377,0.0035821915392468227,0.006589734867390878,0.6826896278596756,0.032113878784042885,1.257474268560796,russia_ukraine_war,TLT
